puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00861,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086984,0.044284,0.073158,0.032593,0.069446,0.039569,0.063799,0.031622,92.55,38.82,83.80,30.77,N/A,4,N/A,4,N/A,96,N/A,96,0.000103,0.000115,0.000106,0.000113,0.052949,0.025469,0.043335,0.018055,0.053052,0.025584,0.043441,0.018168,0.033932,0.018551,N/A,N/A,N/A,N/A,0.029717,0.014325,N/A,N/A,0.000973,0.000403,N/A,N/A,0.000040,0.000037,N/A,N/A,0.000225,0.000075,N/A,0.000148,N/A,0.000099,60.99,57.77,59.38,55.74,39.01,41.89,N/A,N/A,N/A,N/A,40.62,43.95,N/A,N/A,1.33,1.24,N/A,N/A,0.05,0.11,N/A,N/A,0.31,0.23,N/A,0.33,N/A,0.30
2020_00869,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.174038,0.079361,0.271409,0.093371,0.136370,0.071804,0.264255,0.093945,166.72,55.77,143.34,46.83,N/A,16,N/A,15,N/A,84,N/A,85,0.000092,0.000112,0.000176,0.000168,0.107805,0.046901,0.164303,0.053831,0.107897,0.047013,0.164479,0.053999,0.066141,0.031684,N/A,N/A,N/A,N/A,0.106931,0.038950,N/A,N/A,0.003456,0.001129,N/A,N/A,0.000091,0.000074,N/A,N/A,0.000826,0.000219,N/A,0.000664,N/A,0.000422,62.00,59.24,60.60,57.83,38.00,39.92,N/A,N/A,N/A,N/A,39.40,41.71,N/A,N/A,1.27,1.21,N/A,N/A,0.03,0.08,N/A,N/A,0.30,0.23,N/A,0.84,N/A,0.45
2020_00875,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.192325,0.076845,0.162698,0.059545,0.167796,0.056363,0.199560,0.057508,96.15,36.22,89.21,30.48,N/A,3,N/A,2,N/A,97,N/A,98,0.000174,0.000166,0.000174,0.000170,0.119355,0.045185,0.097870,0.033387,0.119529,0.045351,0.098045,0.033557,0.072797,0.031465,N/A,N/A,N/A,N/A,0.064653,0.025988,N/A,N/A,0.002111,0.000727,N/A,N/A,0.000093,0.000070,N/A,N/A,0.000502,0.000132,N/A,0.000028,N/A,0.000000,62.15,59.02,60.26,56.36,37.85,40.95,N/A,N/A,N/A,N/A,39.74,43.64,N/A,N/A,1.30,1.22,N/A,N/A,0.06,0.12,N/A,N/A,0.31,0.22,N/A,0.04,N/A,0.00
2020_00885,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.242513,0.101810,0.336600,0.108668,0.216755,0.086971,0.333454,0.096750,119.49,46.87,180.19,54.91,N/A,11,N/A,14,N/A,89,N/A,86,0.000188,0.000177,0.000187,0.000178,0.150324,0.059475,0.202943,0.062283,0.150511,0.059652,0.203130,0.062460,0.092001,0.041475,N/A,N/A,N/A,N/A,0.133469,0.045447,N/A,N/A,0.004285,0.001336,N/A,N/A,0.000094,0.000071,N/A,N/A,0.001061,0.000263,N/A,0.000684,N/A,0.000761,62.06,58.59,60.35,57.48,37.94,40.74,N/A,N/A,N/A,N/A,39.65,41.82,N/A,N/A,1.27,1.23,N/A,N/A,0.03,0.07,N/A,N/A,0.32,0.24,N/A,0.67,N/A,0.70
2020_00890,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.161128,0.063284,0.111582,0.043212,0.150346,0.064595,0.119319,0.040817,85.03,31.22,64.73,22.98,N/A,4,N/A,1,N/A,96,N/A,99,0.000194,0.000184,0.000192,0.000185,0.099544,0.036576,0.066612,0.023792,0.099738,0.036761,0.066804,0.023977,0.061389,0.026382,N/A,N/A,N/A,N/A,0.044779,0.019235,N/A,N/A,0.001521,0.000530,N/A,N/A,0.000081,0.000073,N/A,N/A,0.000359,0.000103,N/A,0.000141,N/A,0.000000,61.90,58.09,59.87,55.49,38.10,41.69,N/A,N/A,N/A,N/A,40.13,44.51,N/A,N/A,1.36,1.23,N/A,N/A,0.07,0.17,N/A,N/A,0.32,0.24,N/A,0.22,N/A,0.00
2020_00905,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.178017,0.077502,0.135365,0.058426,0.158893,0.076042,0.111847,0.049025,94.63,38.53,77.93,31.33,N/A,4,N/A,2,N/A,96,N/A,98,0.000200,0.000192,0.000199,0.000195,0.109200,0.044922,0.080851,0.032483,0.109400,0.045114,0.081050,0.032678,0.068618,0.032091,N/A,N/A,N/A,N/A,0.054315,0.025601,N/A,N/A,0.001836,0.000739,N/A,N/A,0.000085,0.000069,N/A,N/A,0.000426,0.000139,N/A,0.000297,N/A,0.000147,61.45,58.21,59.88,55.93,38.55,41.41,N/A,N/A,N/A,N/A,40.12,43.82,N/A,N/A,1.36,1.27,N/A,N/A,0.06,0.12,N/A,N/A,0.31,0.24,N/A,0.38,N/A,0.25
2020_00906,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.188854,0.085781,0.140937,0.060169,0.171159,0.084904,0.128895,0.054583,99.62,42.92,80.60,32.51,N/A,8,N/A,4,N/A,92,N/A,96,0.000199,0.000191,0.000197,0.000188,0.116304,0.049648,0.083918,0.033674,0.116503,0.049839,0.084116,0.033862,0.072351,0.035334,N/A,N/A,N/A,N/A,0.056822,0.026232,N/A,N/A,0.001929,0.000775,N/A,N/A,0.000086,0.000071,N/A,N/A,0.000456,0.000142,N/A,0.000608,N/A,0.000075,61.69,58.10,59.68,56.28,38.31,41.19,N/A,N/A,N/A,N/A,40.32,43.60,N/A,N/A,1.37,1.29,N/A,N/A,0.06,0.12,N/A,N/A,0.32,0.24,N/A,0.71,N/A,0.13
2020_00908,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.149901,0.063397,0.120147,0.047899,0.124626,0.060000,0.102529,0.052986,85.87,34.19,74.51,27.61,N/A,4,N/A,3,N/A,96,N/A,97,0.000222,0.000214,0.000224,0.000208,0.091376,0.036186,0.070820,0.026007,0.091598,0.036399,0.071044,0.026215,0.058303,0.026791,N/A,N/A,N/A,N/A,0.049102,0.021543,N/A,N/A,0.001790,0.000654,N/A,N/A,0.000079,0.000072,N/A,N/A,0.000425,0.000129,N/A,0.000207,N/A,0.000142,61.11,57.41,59.13,54.73,38.89,42.26,N/A,N/A,N/A,N/A,40.87,44.98,N/A,N/A,1.49,1.37,N/A,N/A,0.07,0.15,N/A,N/A,0.35,0.27,N/A,0.33,N/A,0.30
2020_00910,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.248031,0.115098,0.118367,0.039482,0.206690,0.103314,0.124653,0.036391,130.52,57.10,67.26,21.24,N/A,14,N/A,0,N/A,86,N/A,100,0.000211,0.000195,0.000207,0.000195,0.152751,0.067427,0.070927,0.021644,0.152962,0.067622,0.071133,0.021839,0.095069,0.046782,N/A,N/A,N/A,N/A,0.047234,0.017644,N/A,N/A,0.001648,0.000487,N/A,N/A,0.000082,0.000067,N/A,N/A,0.000392,0.000089,N/A,0.000694,N/A,0.000000,61.67,58.75,60.10,55.31,38.33,40.65,N/A,N/A,N/A,N/A,39.90,44.69,N/A,N/A,1.39,1.23,N/A,N/A,0.07,0.17,N/A,N/A,0.33,0.23,N/A,0.60,N/A,0.00
2020_00914,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.172814,0.092897,0.136852,0.061478,0.146023,0.080689,0.104391,0.057635,93.05,47.43,81.12,34.10,N/A,11,N/A,4,N/A,89,N/A,96,0.000207,0.000203,0.000207,0.000200,0.105891,0.053890,0.081364,0.034268,0.106098,0.054093,0.081571,0.034468,0.066716,0.038462,N/A,N/A,N/A,N/A,0.055281,0.026869,N/A,N/A,0.001934,0.000813,N/A,N/A,0.000082,0.000072,N/A,N/A,0.000464,0.000159,N/A,0.000343,N/A,0.000140,61.39,58.23,59.61,56.07,38.61,41.40,N/A,N/A,N/A,N/A,40.39,43.71,N/A,N/A,1.41,1.32,N/A,N/A,0.06,0.12,N/A,N/A,0.34,0.26,N/A,0.37,N/A,0.23
2020_00917,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.197802,0.070759,0.182835,0.058473,0.189601,0.054826,0.147726,0.050669,110.70,37.25,110.06,32.82,N/A,4,N/A,3,N/A,96,N/A,97,0.000217,0.000206,0.000217,0.000206,0.120956,0.040693,0.108380,0.032170,0.121173,0.040899,0.108597,0.032376,0.076629,0.029777,N/A,N/A,N/A,N/A,0.074239,0.025876,N/A,N/A,0.002645,0.000790,N/A,N/A,0.000079,0.000070,N/A,N/A,0.000637,0.000156,N/A,0.000083,N/A,0.000221,61.26,57.80,59.40,55.37,38.74,42.08,N/A,N/A,N/A,N/A,40.60,44.25,N/A,N/A,1.45,1.35,N/A,N/A,0.04,0.12,N/A,N/A,0.35,0.27,N/A,0.12,N/A,0.38
2020_00932,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.162212,0.067648,0.129281,0.061850,0.123188,0.053791,0.096081,0.048254,89.92,35.61,78.92,34.41,N/A,3,N/A,2,N/A,97,N/A,98,0.000216,0.000207,0.000209,0.000209,0.098994,0.038873,0.076417,0.034482,0.099210,0.039080,0.076626,0.034691,0.063002,0.028419,N/A,N/A,N/A,N/A,0.052655,0.027116,N/A,N/A,0.001872,0.000852,N/A,N/A,0.000078,0.000073,N/A,N/A,0.000459,0.000164,N/A,0.000149,N/A,0.000041,61.16,57.77,59.27,56.09,38.84,42.01,N/A,N/A,N/A,N/A,40.73,43.84,N/A,N/A,1.45,1.38,N/A,N/A,0.06,0.12,N/A,N/A,0.36,0.26,N/A,0.22,N/A,0.07
2020_00939,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.142722,0.065181,0.111385,0.047309,0.135827,0.050685,0.089957,0.045000,81.42,35.24,68.38,27.14,N/A,3,N/A,2,N/A,97,N/A,98,0.000210,0.000204,0.000217,0.000209,0.087222,0.037142,0.065906,0.025811,0.087432,0.037345,0.066122,0.026020,0.055290,0.027777,N/A,N/A,N/A,N/A,0.045263,0.021273,N/A,N/A,0.001615,0.000638,N/A,N/A,0.000079,0.000069,N/A,N/A,0.000392,0.000125,N/A,0.000058,N/A,0.000016,61.26,57.29,59.36,55.00,38.74,42.62,N/A,N/A,N/A,N/A,40.64,44.97,N/A,N/A,1.45,1.35,N/A,N/A,0.07,0.15,N/A,N/A,0.35,0.26,N/A,0.09,N/A,0.03
2020_00942,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.181774,0.090822,0.143372,0.053817,0.167957,0.080660,0.141297,0.049209,103.86,48.44,88.14,31.41,N/A,9,N/A,3,N/A,91,N/A,97,0.000214,0.000209,0.000210,0.000211,0.110888,0.052129,0.084668,0.029617,0.111102,0.052339,0.084878,0.029828,0.070672,0.037644,N/A,N/A,N/A,N/A,0.058495,0.023951,N/A,N/A,0.002146,0.000753,N/A,N/A,0.000078,0.000067,N/A,N/A,0.000525,0.000143,N/A,0.000839,N/A,0.000038,61.12,57.63,59.20,55.43,38.88,41.45,N/A,N/A,N/A,N/A,40.80,44.50,N/A,N/A,1.50,1.40,N/A,N/A,0.05,0.12,N/A,N/A,0.37,0.27,N/A,0.92,N/A,0.07
2020_00950,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.170481,0.077162,0.098753,0.044220,0.165792,0.071047,0.097969,0.039311,97.22,41.47,61.04,25.92,N/A,7,N/A,1,N/A,93,N/A,99,0.000211,0.000200,0.000209,0.000201,0.104001,0.044323,0.058160,0.024091,0.104212,0.044523,0.058369,0.024292,0.066269,0.032259,N/A,N/A,N/A,N/A,0.040385,0.019906,N/A,N/A,0.001436,0.000592,N/A,N/A,0.000080,0.000068,N/A,N/A,0.000346,0.000112,N/A,0.000380,N/A,0.000021,61.13,57.70,59.11,54.94,38.87,41.81,N/A,N/A,N/A,N/A,40.89,45.02,N/A,N/A,1.45,1.34,N/A,N/A,0.08,0.15,N/A,N/A,0.35,0.25,N/A,0.49,N/A,0.05
2020_00952,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.234911,0.087867,0.126022,0.051885,0.230101,0.069512,0.127347,0.040427,128.80,44.65,74.85,29.10,N/A,9,N/A,0,N/A,91,N/A,100,0.000205,0.000197,0.000213,0.000199,0.143837,0.051400,0.074692,0.028766,0.144043,0.051597,0.074905,0.028965,0.090868,0.036145,N/A,N/A,N/A,N/A,0.051117,0.022920,N/A,N/A,0.001755,0.000677,N/A,N/A,0.000081,0.000073,N/A,N/A,0.000415,0.000131,N/A,0.000125,N/A,0.000000,61.32,58.72,59.44,55.83,38.68,41.14,N/A,N/A,N/A,N/A,40.56,44.17,N/A,N/A,1.39,1.30,N/A,N/A,0.06,0.14,N/A,N/A,0.33,0.25,N/A,0.14,N/A,0.00
2020_00960,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.258769,0.110990,0.257519,0.087662,0.229965,0.085830,0.248848,0.083883,130.23,52.71,140.84,44.89,N/A,11,N/A,9,N/A,89,N/A,91,0.000197,0.000188,0.000200,0.000189,0.159989,0.065041,0.154170,0.049766,0.160186,0.065229,0.154370,0.049955,0.098583,0.045338,N/A,N/A,N/A,N/A,0.103148,0.037309,N/A,N/A,0.003396,0.001108,N/A,N/A,0.000083,0.000071,N/A,N/A,0.000886,0.000223,N/A,0.000423,N/A,0.000397,61.90,58.77,59.95,56.99,38.10,40.85,N/A,N/A,N/A,N/A,40.05,42.56,N/A,N/A,1.32,1.26,N/A,N/A,0.03,0.08,N/A,N/A,0.34,0.25,N/A,0.38,N/A,0.45
2020_00961,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.182459,0.103001,0.207606,0.066837,0.183698,0.088328,0.246490,0.066937,96.85,51.67,119.72,36.79,N/A,10,N/A,5,N/A,90,N/A,95,0.000201,0.000190,0.000205,0.000186,0.111917,0.059921,0.123606,0.037310,0.112117,0.060110,0.123811,0.037497,0.070342,0.042287,N/A,N/A,N/A,N/A,0.083795,0.029122,N/A,N/A,0.002880,0.000855,N/A,N/A,0.000093,0.000071,N/A,N/A,0.000679,0.000168,N/A,0.000604,N/A,0.000218,61.45,58.36,59.64,56.10,38.55,41.05,N/A,N/A,N/A,N/A,40.36,43.57,N/A,N/A,1.39,1.28,N/A,N/A,0.04,0.11,N/A,N/A,0.33,0.25,N/A,0.59,N/A,0.33
2020_00964,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.171559,0.058876,0.151413,0.045147,0.166333,0.061864,0.136390,0.044199,92.14,29.74,88.77,24.27,N/A,2,N/A,2,N/A,98,N/A,98,0.000194,0.000189,0.000202,0.000197,0.105297,0.033595,0.089992,0.024865,0.105491,0.033783,0.090194,0.025061,0.066069,0.024972,N/A,N/A,N/A,N/A,0.061218,0.020061,N/A,N/A,0.002132,0.000572,N/A,N/A,0.000079,0.000077,N/A,N/A,0.000498,0.000107,N/A,0.000121,N/A,0.000025,61.49,57.38,59.57,55.51,38.51,42.41,N/A,N/A,N/A,N/A,40.43,44.44,N/A,N/A,1.41,1.27,N/A,N/A,0.05,0.17,N/A,N/A,0.33,0.24,N/A,0.21,N/A,0.05
2020_00966,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.174954,0.078569,0.148908,0.052873,0.136244,0.077089,0.140899,0.045116,99.18,41.50,92.42,30.59,N/A,7,N/A,2,N/A,93,N/A,98,0.000217,0.000203,0.000215,0.000206,0.106615,0.045096,0.087936,0.029029,0.106833,0.045298,0.088151,0.029235,0.068121,0.032648,N/A,N/A,N/A,N/A,0.060757,0.023566,N/A,N/A,0.002240,0.000726,N/A,N/A,0.000076,0.000070,N/A,N/A,0.000523,0.000133,N/A,0.000622,N/A,0.000072,61.06,57.65,59.20,55.29,38.94,41.55,N/A,N/A,N/A,N/A,40.80,44.57,N/A,N/A,1.50,1.37,N/A,N/A,0.05,0.13,N/A,N/A,0.35,0.25,N/A,0.79,N/A,0.14
2020_00968,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.165026,0.064067,0.096105,0.037356,0.139177,0.049328,0.082434,0.037253,103.06,37.81,64.90,23.37,N/A,3,N/A,1,N/A,97,N/A,99,0.000231,0.000219,0.000224,0.000214,0.100350,0.036186,0.056277,0.019946,0.100582,0.036405,0.056501,0.020160,0.064445,0.027380,N/A,N/A,N/A,N/A,0.039604,0.017083,N/A,N/A,0.001508,0.000539,N/A,N/A,0.000082,0.000069,N/A,N/A,0.000362,0.000101,N/A,0.000282,N/A,0.000113,60.95,56.82,58.79,53.97,39.05,42.74,N/A,N/A,N/A,N/A,41.21,45.73,N/A,N/A,1.57,1.44,N/A,N/A,0.09,0.18,N/A,N/A,0.38,0.27,N/A,0.44,N/A,0.30
2020_00986,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.152297,0.048820,0.095148,0.037423,0.144583,0.048190,0.090149,0.037393,85.90,25.46,57.40,20.77,N/A,2,N/A,1,N/A,98,N/A,99,0.000207,0.000207,0.000205,0.000203,0.092887,0.027469,0.056152,0.019828,0.093094,0.027676,0.056357,0.020031,0.059204,0.020963,N/A,N/A,N/A,N/A,0.038791,0.017278,N/A,N/A,0.001344,0.000470,N/A,N/A,0.000076,0.000057,N/A,N/A,0.000326,0.000086,N/A,0.000182,N/A,0.000114,61.13,56.69,59.23,53.53,38.87,42.94,N/A,N/A,N/A,N/A,40.77,46.17,N/A,N/A,1.41,1.26,N/A,N/A,0.08,0.15,N/A,N/A,0.34,0.23,N/A,0.37,N/A,0.30
2020_00993,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.147560,0.057832,0.124338,0.058883,0.130226,0.051145,0.107749,0.061277,77.84,28.85,70.49,31.43,N/A,2,N/A,3,N/A,98,N/A,97,0.000208,0.000204,0.000207,0.000203,0.090673,0.033097,0.074277,0.032843,0.090882,0.033301,0.074484,0.033046,0.056678,0.024344,N/A,N/A,N/A,N/A,0.049853,0.025699,N/A,N/A,0.001706,0.000756,N/A,N/A,0.000078,0.000069,N/A,N/A,0.000412,0.000147,N/A,0.000187,N/A,0.000138,61.59,57.58,59.90,56.12,38.41,42.09,N/A,N/A,N/A,N/A,40.09,43.64,N/A,N/A,1.37,1.28,N/A,N/A,0.06,0.12,N/A,N/A,0.33,0.25,N/A,0.32,N/A,0.23
2020_00997,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.405935,0.174667,0.302658,0.116383,0.366890,0.167514,0.289181,0.109257,209.70,83.31,169.11,61.47,N/A,31,N/A,19,N/A,69,N/A,81,0.000209,0.000196,0.000209,0.000203,0.249613,0.101276,0.180990,0.065993,0.249822,0.101472,0.181199,0.066195,0.156112,0.070357,N/A,N/A,N/A,N/A,0.121459,0.049280,N/A,N/A,0.004097,0.001522,N/A,N/A,0.000084,0.000072,N/A,N/A,0.001001,0.000304,N/A,0.002838,N/A,0.000909,61.54,58.09,59.87,56.88,38.46,40.28,N/A,N/A,N/A,N/A,40.13,42.34,N/A,N/A,1.35,1.31,N/A,N/A,0.03,0.06,N/A,N/A,0.33,0.26,N/A,1.62,N/A,0.78
2020_00998,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.431498,0.178383,0.371793,0.110835,0.379482,0.183096,0.351433,0.105208,211.73,81.68,199.96,56.41,N/A,31,N/A,18,N/A,69,N/A,82,0.000205,0.000190,0.000208,0.000196,0.265960,0.104448,0.222668,0.062456,0.266165,0.104638,0.222876,0.062652,0.165332,0.071072,N/A,N/A,N/A,N/A,0.148917,0.046640,N/A,N/A,0.004811,0.001373,N/A,N/A,0.000086,0.000074,N/A,N/A,0.001172,0.000274,N/A,0.002673,N/A,0.001543,61.68,58.66,59.95,56.53,38.32,39.84,N/A,N/A,N/A,N/A,40.05,42.08,N/A,N/A,1.29,1.24,N/A,N/A,0.02,0.07,N/A,N/A,0.32,0.25,N/A,1.50,N/A,1.39
2020_00999,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.269625,0.108168,0.280905,0.097810,0.252056,0.098858,0.285846,0.109827,153.99,57.95,174.74,57.37,N/A,14,N/A,15,N/A,86,N/A,85,0.000212,0.000210,0.000220,0.000206,0.164690,0.062244,0.165541,0.054637,0.164902,0.062454,0.165761,0.054843,0.104722,0.045142,N/A,N/A,N/A,N/A,0.115143,0.042010,N/A,N/A,0.004175,0.001362,N/A,N/A,0.000088,0.000067,N/A,N/A,0.001011,0.000276,N/A,0.000571,N/A,0.000956,61.16,57.74,59.01,56.07,38.84,41.73,N/A,N/A,N/A,N/A,40.99,42.95,N/A,N/A,1.49,1.39,N/A,N/A,0.03,0.07,N/A,N/A,0.36,0.28,N/A,0.53,N/A,0.98
paquita_00100,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.026206,0.007450,0.010137,0.005241,0.029389,0.008732,0.012907,0.004264,16.78,3.64,6.72,2.51,N/A,0,N/A,0,N/A,100,N/A,100,0.000217,0.000225,0.000224,0.000218,0.015572,0.003048,0.005731,0.001797,0.015789,0.003273,0.005955,0.002015,0.010418,0.004177,N/A,N/A,N/A,N/A,0.004182,0.003226,N/A,N/A,0.000146,0.000045,N/A,N/A,0.000050,0.000019,N/A,N/A,0.000035,0.000009,N/A,0.000000,N/A,0.000000,60.25,43.93,58.75,38.44,39.75,56.07,N/A,N/A,N/A,N/A,41.25,61.57,N/A,N/A,1.44,0.86,N/A,N/A,0.49,0.36,N/A,N/A,0.35,0.17,N/A,0.00,N/A,0.00
